PO_ID,PO_Date,Invoice_Date,Payment_Date,Category,Item_Description,Supplier_Name,Business_Unit,Quantity,Unit_Price,Total_Cost,Contract_Flag,PO_Year,PO_Month,PO_Quarter
PO-09480,2024-02-26,2024-03-17,2024-03-16,Raw Materials,Raw Materials - Item 907,SteelCore Industries,IT,14,1607.37,22503.18,Y,2024,2,Q1
PO-09481,2023-09-06,2023-09-17,2023-10-31,Logistics,Logistics - Item 127,LastMile Delivery,Supply Chain,13,1005.53,13071.89,Y,2023,9,Q3
PO-09482,2023-11-03,2023-11-22,2023-12-12,Raw Materials,Raw Materials - Item 283,SteelCore Industries,Operations,42,5589.46,234757.32,Y,2023,11,Q4
PO-09483,2024-06-04,2024-06-13,2024-06-23,Raw Materials,Raw Materials - Item 707,EastCoast Polymers,Operations,36,3784.67,136248.12,Y,2024,6,Q2
PO-09484,2023-02-03,2023-02-18,2023-02-27,Professional Services,Professional Services - Item 854,Apex Consulting Group,Sales,5,6636.51,33182.55,N,2023,2,Q1
PO-09485,2024-05-10,2024-05-24,2024-06-12,Logistics,Logistics - Item 408,SwiftLogistics Group,HR,46,2107.55,96947.3,N,2024,5,Q2
PO-09486,2023-06-15,2023-07-01,2023-07-26,IT & Software,IT & Software - Item 909,TechBridge Corp,Finance,11,11785.53,129640.83,Y,2023,6,Q2
PO-09487,2024-04-25,2024-04-30,2024-05-19,MRO,MRO - Item 430,LegalEdge Associates,Supply Chain,20,438.61,8772.2,Y,2024,4,Q2
PO-09488,2023-12-30,2024-01-10,2024-01-28,IT & Software,IT & Software - Item 238,TechBridge Corp,Finance,31,8392.51,260167.81,Y,2023,12,Q4
PO-09489,2023-03-01,2023-03-08,2023-03-25,Marketing,Marketing - Item 198,BrandBoost Agency,Operations,42,5374.05,225710.1,N,2023,3,Q1
PO-09490,2023-08-23,2023-08-31,2023-10-05,Raw Materials,Raw Materials - Item 607,AlphaMetals Ltd,R&D,47,601.98,28293.06,Y,2023,8,Q3
PO-09491,2023-07-10,2023-07-18,2023-08-29,IT & Software,IT & Software - Item 502,NetSecure Pro,Operations,47,8956.23,420942.81,Y,2023,7,Q3
PO-09492,2023-04-10,2023-04-29,2023-04-28,Professional Services,Professional Services - Item 465,FinanceWise Advisory,Marketing,36,17489.29,629614.44,Y,2023,4,Q2
PO-09493,2023-05-14,2023-06-03,2023-06-05,Logistics,Logistics - Item 188,LastMile Delivery,Operations,49,1322.15,64785.35,Y,2023,5,Q2
PO-09494,2023-08-14,2023-08-31,2023-09-05,Raw Materials,Raw Materials - Item 306,SteelCore Industries,Marketing,35,2901.47,101551.45,Y,2023,8,Q3
PO-09495,2023-05-31,2023-06-11,2023-06-17,Logistics,Logistics - Item 465,LastMile Delivery,Operations,41,2653.18,108780.38,Y,2023,5,Q2
PO-09496,2023-01-29,2023-02-09,2023-03-05,Raw Materials,Raw Materials - Item 236,EastCoast Polymers,IT,20,2230.55,44611.0,Y,2023,1,Q1
PO-09497,2023-02-02,2023-02-16,2023-03-04,Raw Materials,Raw Materials - Item 410,NorthStar Composites,Sales,2,2779.93,5559.86,Y,2023,2,Q1
PO-09498,2023-04-02,2023-04-12,2023-05-25,Logistics,Logistics - Item 171,CrossBorder Express,Supply Chain,32,916.23,29319.36,Y,2023,4,Q2
PO-09499,2023-01-23,2023-02-10,2023-02-20,Facilities,Facilities - Item 773,BuildRight Maintenance,Sales,48,2556.46,122710.08,N,2023,1,Q1
PO-09500,2023-02-10,2023-02-25,2023-03-23,Office Supplies,Office Supplies - Item 865,OfficeWorld Ltd,Operations,47,313.44,14731.68,Y,2023,2,Q1
PO-09501,2023-11-06,2023-11-25,2023-11-28,Logistics,Logistics - Item 380,SwiftLogistics Group,Finance,25,1093.4,27335.0,N,2023,11,Q4
PO-09502,2023-08-19,2023-08-26,2023-10-11,Raw Materials,Raw Materials - Item 138,GlobalMat Corp,Operations,9,3583.96,32255.64,Y,2023,8,Q3
PO-09503,2024-02-18,2024-03-09,2024-04-01,Office Supplies,Office Supplies - Item 765,OfficeWorld Ltd,IT,48,419.89,20154.72,Y,2024,2,Q1
PO-09504,2024-04-27,2024-05-10,2024-05-12,MRO,MRO - Item 593,Industrial Direct,IT,5,1540.65,7703.25,Y,2024,4,Q2
PO-09505,2024-05-05,2024-05-19,2024-05-28,Raw Materials,Raw Materials - Item 655,EastCoast Polymers,IT,27,3480.95,93985.65,Y,2024,5,Q2
PO-09506,2023-06-15,2023-06-23,2023-07-02,Logistics,Logistics - Item 452,FreightMaster Inc,R&D,4,4068.12,16272.48,Y,2023,6,Q2
PO-09507,2023-12-25,2024-01-02,2024-01-22,MRO,MRO - Item 742,NetSecure Pro,Sales,49,387.72,18998.28,N,2023,12,Q4
PO-09508,2023-07-16,2023-07-29,2023-08-15,MRO,MRO - Item 821,PrecisionParts Co,Supply Chain,25,1080.27,27006.75,Y,2023,7,Q3
PO-09509,2023-05-06,2023-05-11,2023-05-21,Logistics,Logistics - Item 667,SwiftLogistics Group,Marketing,39,1829.13,71336.07,Y,2023,5,Q2
PO-09510,2024-03-20,2024-03-30,2024-05-01,Logistics,Logistics - Item 563,SwiftLogistics Group,Sales,38,4509.76,171370.88,Y,2024,3,Q1
PO-09511,2023-03-27,2023-04-06,2023-04-20,Professional Services,Professional Services - Item 569,HRPro Consultants,Operations,46,2273.26,104569.96,Y,2023,3,Q1
PO-09512,2024-05-29,2024-06-13,2024-07-28,MRO,MRO - Item 782,Industrial Direct,Supply Chain,5,318.84,1594.2,Y,2024,5,Q2
PO-09513,2024-02-25,2024-03-14,2024-04-08,Office Supplies,Office Supplies - Item 765,PrintMaster Co,Operations,7,351.72,2462.04,Y,2024,2,Q1
PO-09514,2024-02-25,2024-03-02,2024-03-29,Office Supplies,Office Supplies - Item 829,PrintMaster Co,IT,49,49.7,2435.3,Y,2024,2,Q1
PO-09515,2023-02-20,2023-02-28,2023-04-05,MRO,MRO - Item 439,ProParts Inc,Operations,20,1175.06,23501.2,Y,2023,2,Q1
PO-09516,2023-05-19,2023-06-02,2023-06-29,Logistics,Logistics - Item 104,SwiftLogistics Group,Finance,50,5259.8,262990.0,Y,2023,5,Q2
PO-09517,2023-02-03,2023-02-08,2023-02-27,IT & Software,IT & Software - Item 193,InfraCloud Ltd,Operations,23,5759.96,132479.08,Y,2023,2,Q1
PO-09518,2023-01-18,2023-01-27,2023-03-11,Raw Materials,Raw Materials - Item 728,CreativeWorks Inc,R&D,39,1975.76,77054.64,Y,2023,1,Q1
PO-09519,2024-02-11,2024-02-26,2024-03-16,Logistics,Logistics - Item 596,QuickShip Ltd,HR,39,3706.52,144554.28,Y,2024,2,Q1
PO-09520,2023-10-19,2023-10-26,2023-12-15,Professional Services,Professional Services - Item 605,Apex Consulting Group,Sales,30,5623.37,168701.1,Y,2023,10,Q4
PO-09521,2024-01-02,2024-01-12,2024-01-17,MRO,MRO - Item 884,Industrial Direct,Supply Chain,33,1106.12,36501.96,Y,2024,1,Q1
PO-09522,2024-01-30,2024-02-14,2024-03-05,Professional Services,Professional Services - Item 738,Apex Consulting Group,HR,41,13332.96,546651.36,Y,2024,1,Q1
PO-09523,2024-03-03,2024-03-22,2024-04-16,Office Supplies,Office Supplies - Item 117,OfficeWorld Ltd,Finance,29,297.21,8619.09,Y,2024,3,Q1
PO-09524,2023-02-01,2023-02-06,2023-02-17,Facilities,Facilities - Item 309,FaciliTech Corp,Operations,27,2895.61,78181.47,N,2023,2,Q1
PO-09525,2024-02-24,2024-03-14,2024-04-20,Facilities,Facilities - Item 533,BuildRight Maintenance,Finance,5,465.62,2328.1,Y,2024,2,Q1
PO-09526,2023-11-17,2023-12-03,2023-12-19,Professional Services,Professional Services - Item 842,Apex Consulting Group,IT,44,14155.86,622857.84,Y,2023,11,Q4
PO-09527,2024-04-27,2024-05-13,2024-05-23,MRO,MRO - Item 544,Industrial Direct,Marketing,11,106.58,1172.38,N,2024,4,Q2
PO-09528,2023-05-03,2023-05-18,2023-06-29,MRO,MRO - Item 652,SafeGuard Equipment,Finance,5,115.05,575.25,Y,2023,5,Q2
PO-09529,2024-05-04,2024-05-22,2024-06-22,Raw Materials,Raw Materials - Item 862,SteelCore Industries,Operations,13,2020.49,26266.37,N,2024,5,Q2
PO-09530,2024-04-01,2024-04-19,2024-04-20,MRO,MRO - Item 886,FastTrack MRO,Finance,21,640.76,13455.96,Y,2024,4,Q2
PO-09531,2023-11-19,2023-12-04,2023-12-13,Raw Materials,Raw Materials - Item 380,SteelCore Industries,Finance,17,2973.91,50556.47,N,2023,11,Q4
PO-09532,2023-12-16,2023-12-31,2023-12-31,MRO,MRO - Item 911,FastTrack MRO,Sales,26,681.26,17712.76,Y,2023,12,Q4
PO-09533,2024-04-09,2024-04-24,2024-05-26,Raw Materials,Raw Materials - Item 193,AlphaMetals Ltd,IT,10,3836.06,38360.6,N,2024,4,Q2
PO-09534,2024-05-17,2024-05-25,2024-07-08,Professional Services,Professional Services - Item 795,FinanceWise Advisory,Finance,12,4171.82,50061.84,Y,2024,5,Q2
PO-09535,2023-06-30,2023-07-11,2023-07-31,Raw Materials,Raw Materials - Item 853,PrimeChem Solutions,Supply Chain,34,2941.53,100012.02,Y,2023,6,Q2
PO-09536,2023-02-19,2023-03-03,2023-04-03,IT & Software,IT & Software - Item 305,NetSecure Pro,Operations,43,8099.86,348293.98,Y,2023,2,Q1
PO-09537,2024-02-03,2024-02-12,2024-04-01,MRO,MRO - Item 636,FastTrack MRO,Finance,48,1036.46,49750.08,N,2024,2,Q1
PO-09538,2024-06-30,2024-07-08,2024-08-23,Raw Materials,Raw Materials - Item 995,GlobalMat Corp,HR,4,3869.19,15476.76,Y,2024,6,Q2
PO-09539,2023-09-20,2023-09-30,2023-10-25,Logistics,Logistics - Item 613,AirCargo Solutions,Supply Chain,14,7953.58,111350.12,Y,2023,9,Q3
PO-09540,2024-01-25,2024-02-06,2024-02-23,MRO,MRO - Item 891,PrecisionParts Co,Marketing,45,189.73,8537.85,Y,2024,1,Q1
PO-09541,2024-02-04,2024-02-23,2024-02-24,Facilities,Facilities - Item 644,CleanPro Services,IT,16,560.98,8975.68,Y,2024,2,Q1
PO-09542,2023-10-16,2023-10-24,2023-12-06,Professional Services,Professional Services - Item 802,FinanceWise Advisory,HR,2,6355.11,12710.22,Y,2023,10,Q4
PO-09543,2023-08-16,2023-09-04,2023-10-08,Raw Materials,Raw Materials - Item 522,CleanPro Services,Supply Chain,39,2977.5,116122.5,N,2023,8,Q3
PO-09544,2024-03-30,2024-04-05,2024-05-09,Office Supplies,Office Supplies - Item 137,OfficeWorld Ltd,IT,2,128.32,256.64,N,2024,3,Q1
PO-09545,2024-04-19,2024-05-05,2024-06-01,Logistics,Logistics - Item 613,LastMile Delivery,Finance,17,4739.38,80569.46,Y,2024,4,Q2
PO-09546,2024-06-17,2024-07-03,2024-08-14,Logistics,Logistics - Item 768,LastMile Delivery,Sales,3,3855.1,11565.3,N,2024,6,Q2
PO-09547,2023-09-24,2023-10-09,2023-10-26,Facilities,Facilities - Item 223,BuildRight Maintenance,HR,34,2781.46,94569.64,N,2023,9,Q3
PO-09548,2024-01-19,2024-02-08,2024-03-19,Logistics,Logistics - Item 423,AirCargo Solutions,Supply Chain,4,5304.07,21216.28,Y,2024,1,Q1
PO-09549,2023-07-19,2023-08-05,2023-09-01,Logistics,Logistics - Item 773,CrossBorder Express,Finance,45,5434.89,244570.05,Y,2023,7,Q3
PO-09550,2023-09-27,2023-10-04,2023-11-05,Logistics,Logistics - Item 119,SwiftLogistics Group,Marketing,27,8925.91,240999.57,N,2023,9,Q3
PO-09551,2023-02-06,2023-02-18,2023-03-10,MRO,MRO - Item 340,Industrial Direct,Finance,17,1030.24,17514.08,Y,2023,2,Q1
PO-09552,2024-04-28,2024-05-18,2024-05-25,Logistics,Logistics - Item 519,CrossBorder Express,Marketing,29,1234.96,35813.84,Y,2024,4,Q2
PO-09553,2023-06-15,2023-06-24,2023-07-01,Professional Services,Professional Services - Item 348,StrategyFirst Partners,Operations,42,1787.41,75071.22,Y,2023,6,Q2
PO-09554,2024-06-17,2024-07-01,2024-07-04,Office Supplies,Office Supplies - Item 383,OfficeWorld Ltd,R&D,24,120.96,2903.04,Y,2024,6,Q2
PO-09555,2023-02-27,2023-03-06,2023-04-20,Professional Services,Professional Services - Item 375,Apex Consulting Group,HR,49,11807.7,578577.3,Y,2023,2,Q1
PO-09556,2024-04-01,2024-04-21,2024-04-20,Logistics,Logistics - Item 649,FreightMaster Inc,Supply Chain,43,4294.97,184683.71,Y,2024,4,Q2
PO-09557,2023-01-29,2023-02-06,2023-02-16,Marketing,Marketing - Item 367,CreativeWorks Inc,Supply Chain,46,16189.68,744725.28,Y,2023,1,Q1
PO-09558,2023-07-14,2023-07-29,2023-08-07,Professional Services,Professional Services - Item 692,Apex Consulting Group,Sales,22,6985.74,153686.28,Y,2023,7,Q3
PO-09559,2024-06-29,2024-07-08,2024-07-22,MRO,MRO - Item 884,ProParts Inc,Sales,39,886.81,34585.59,Y,2024,6,Q2
PO-09560,2023-08-12,2023-08-18,2023-09-16,Office Supplies,Office Supplies - Item 302,OfficeWorld Ltd,IT,36,378.63,13630.68,Y,2023,8,Q3
PO-09561,2023-07-08,2023-07-23,2023-08-14,MRO,MRO - Item 708,SafeGuard Equipment,Operations,23,1023.91,23549.93,Y,2023,7,Q3
PO-09562,2024-02-05,2024-02-13,2024-02-27,Facilities,Facilities - Item 423,BuildRight Maintenance,Supply Chain,7,2984.46,20891.22,Y,2024,2,Q1
PO-09563,2023-08-04,2023-08-12,2023-09-05,Logistics,Logistics - Item 692,FreightMaster Inc,Operations,31,3356.48,104050.88,Y,2023,8,Q3
PO-09564,2023-06-30,2023-07-10,2023-08-29,MRO,MRO - Item 243,ToolMaster Supply,Operations,33,151.09,4985.97,Y,2023,6,Q2
PO-09565,2023-03-05,2023-03-23,2023-04-10,IT & Software,IT & Software - Item 759,CloudTech Systems,Operations,5,7501.52,37507.6,Y,2023,3,Q1
PO-09566,2023-01-14,2023-01-24,2023-02-22,IT & Software,IT & Software - Item 887,DataCore Solutions,Supply Chain,20,5473.59,109471.8,Y,2023,1,Q1
PO-09567,2024-03-30,2024-04-19,2024-04-22,Professional Services,Professional Services - Item 260,StrategyFirst Partners,Operations,22,5258.19,115680.18,N,2024,3,Q1
PO-09568,2024-04-27,2024-05-04,2024-06-06,Raw Materials,Raw Materials - Item 866,EastCoast Polymers,Finance,43,5233.71,225049.53,Y,2024,4,Q2
PO-09569,2023-10-23,2023-11-07,2023-11-27,MRO,MRO - Item 613,SafeGuard Equipment,HR,17,823.49,13999.33,Y,2023,10,Q4
PO-09570,2023-07-09,2023-07-27,2023-08-25,Facilities,Facilities - Item 370,FaciliTech Corp,Operations,10,1484.89,14848.9,Y,2023,7,Q3
PO-09571,2023-04-23,2023-05-06,2023-05-10,MRO,MRO - Item 100,Industrial Direct,IT,28,741.67,20766.76,Y,2023,4,Q2
PO-09572,2023-05-09,2023-05-28,2023-06-25,MRO,MRO - Item 208,MechSupply Ltd,IT,25,1364.5,34112.5,Y,2023,5,Q2
PO-09573,2023-04-15,2023-05-02,2023-05-05,IT & Software,IT & Software - Item 928,InfraCloud Ltd,Operations,49,2946.84,144395.16,N,2023,4,Q2
PO-09574,2023-03-19,2023-04-01,2023-04-09,MRO,MRO - Item 398,MechSupply Ltd,HR,27,152.67,4122.09,N,2023,3,Q1
PO-09575,2023-10-26,2023-11-07,2023-11-12,IT & Software,IT & Software - Item 449,CloudTech Systems,R&D,17,3584.52,60936.84,Y,2023,10,Q4
PO-09576,2024-06-20,2024-06-30,2024-08-10,MRO,MRO - Item 182,Industrial Direct,Supply Chain,17,1183.14,20113.38,N,2024,6,Q2
PO-09577,2023-05-20,2023-05-27,2023-06-18,Professional Services,Professional Services - Item 143,LegalEdge Associates,Sales,32,16696.7,534294.4,N,2023,5,Q2
PO-09578,2023-08-16,2023-08-31,2023-09-14,Raw Materials,Raw Materials - Item 879,SwiftLogistics Group,Operations,42,4301.19,180649.98,Y,2023,8,Q3
PO-09579,2023-04-18,2023-04-29,2023-05-07,Marketing,Marketing - Item 795,MediaEdge Solutions,Marketing,26,3808.83,99029.58,Y,2023,4,Q2
PO-09580,2024-05-13,2024-05-29,2024-06-02,IT & Software,IT & Software - Item 135,TechBridge Corp,Finance,38,7225.54,274570.52,N,2024,5,Q2
PO-09581,2023-09-22,2023-10-04,2023-11-06,Raw Materials,Raw Materials - Item 548,EastCoast Polymers,IT,7,5058.18,35407.26,Y,2023,9,Q3
PO-09582,2023-11-10,2023-11-29,2023-12-21,MRO,MRO - Item 759,MechSupply Ltd,IT,43,1100.15,47306.45,Y,2023,11,Q4
PO-09583,2023-05-27,2023-06-14,2023-06-11,Raw Materials,Raw Materials - Item 768,LegalEdge Associates,Sales,17,2067.77,35152.09,Y,2023,5,Q2
PO-09584,2023-01-07,2023-01-26,2023-03-06,Raw Materials,Raw Materials - Item 816,GlobalMat Corp,IT,11,971.75,10689.25,Y,2023,1,Q1
PO-09585,2024-05-27,2024-06-13,2024-07-23,Professional Services,Professional Services - Item 990,Apex Consulting Group,Supply Chain,45,15676.33,705434.85,Y,2024,5,Q2
PO-09586,2023-09-14,2023-09-24,2023-10-18,Logistics,Logistics - Item 906,CrossBorder Express,IT,2,7128.38,14256.76,Y,2023,9,Q3
PO-09587,2024-02-25,2024-03-04,2024-03-28,IT & Software,IT & Software - Item 335,DataCore Solutions,Sales,14,6920.39,96885.46,N,2024,2,Q1
PO-09588,2023-05-01,2023-05-16,2023-05-26,Facilities,Facilities - Item 734,SecureGuard Systems,Finance,18,1134.78,20426.04,Y,2023,5,Q2
PO-09589,2023-09-27,2023-10-06,2023-11-24,Raw Materials,Raw Materials - Item 993,PrimeChem Solutions,Sales,2,4558.56,9117.12,N,2023,9,Q3
PO-09590,2024-05-11,2024-05-19,2024-06-15,Raw Materials,Raw Materials - Item 261,SteelCore Industries,HR,44,3151.68,138673.92,Y,2024,5,Q2
PO-09591,2023-10-30,2023-11-09,2023-12-21,Office Supplies,Office Supplies - Item 203,DeskPro Supplies,Sales,17,110.11,1871.87,N,2023,10,Q4
PO-09592,2023-02-09,2023-02-26,2023-04-08,MRO,MRO - Item 360,FastTrack MRO,Operations,18,993.73,17887.14,N,2023,2,Q1
PO-09593,2023-10-03,2023-10-23,2023-11-12,Raw Materials,Raw Materials - Item 442,AlphaMetals Ltd,IT,3,1099.21,3297.63,Y,2023,10,Q4
PO-09594,2023-02-06,2023-02-16,2023-03-19,Facilities,Facilities - Item 970,SecureGuard Systems,Sales,17,2701.88,45931.96,N,2023,2,Q1
PO-09595,2024-03-13,2024-03-25,2024-04-12,Raw Materials,Raw Materials - Item 310,SteelCore Industries,Supply Chain,25,943.39,23584.75,Y,2024,3,Q1
PO-09596,2023-04-30,2023-05-08,2023-06-07,Raw Materials,Raw Materials - Item 129,SteelCore Industries,Operations,47,3912.9,183906.3,N,2023,4,Q2
PO-09597,2024-03-30,2024-04-17,2024-05-23,MRO,MRO - Item 216,FastTrack MRO,Operations,9,976.04,8784.36,Y,2024,3,Q1
PO-09598,2024-03-10,2024-03-17,2024-05-06,Raw Materials,Raw Materials - Item 720,AlphaMetals Ltd,Finance,46,4378.72,201421.12,Y,2024,3,Q1
PO-09599,2023-02-09,2023-02-16,2023-03-09,Marketing,Marketing - Item 151,BrandBoost Agency,Marketing,4,8835.66,35342.64,Y,2023,2,Q1
PO-09600,2023-06-11,2023-06-22,2023-07-20,Logistics,Logistics - Item 404,SwiftLogistics Group,Finance,32,3090.27,98888.64,Y,2023,6,Q2
PO-09601,2023-01-23,2023-02-05,2023-03-13,Raw Materials,Raw Materials - Item 753,SteelCore Industries,Operations,33,4742.36,156497.88,Y,2023,1,Q1
PO-09602,2024-03-26,2024-04-05,2024-05-07,MRO,MRO - Item 334,ProParts Inc,Supply Chain,21,358.03,7518.63,Y,2024,3,Q1
PO-09603,2024-04-03,2024-04-14,2024-05-11,Raw Materials,Raw Materials - Item 781,GlobalMat Corp,IT,31,2146.46,66540.26,N,2024,4,Q2
PO-09604,2023-06-04,2023-06-21,2023-07-16,Professional Services,Professional Services - Item 409,FinanceWise Advisory,Marketing,49,3297.75,161589.75,Y,2023,6,Q2
PO-09605,2023-12-01,2023-12-19,2024-01-12,IT & Software,IT & Software - Item 952,CloudTech Systems,IT,15,3967.79,59516.85,Y,2023,12,Q4
PO-09606,2023-03-06,2023-03-26,2023-04-10,IT & Software,IT & Software - Item 239,SoftEdge Inc,Marketing,12,10124.35,121492.2,Y,2023,3,Q1
PO-09607,2023-06-01,2023-06-17,2023-07-11,IT & Software,IT & Software - Item 611,CloudTech Systems,Operations,1,8334.88,8334.88,Y,2023,6,Q2
PO-09608,2023-02-14,2023-03-01,2023-03-20,Marketing,Marketing - Item 167,BrandBoost Agency,Sales,49,3341.57,163736.93,N,2023,2,Q1
PO-09609,2023-11-09,2023-11-27,2023-12-01,Logistics,Logistics - Item 909,AirCargo Solutions,Finance,37,1444.37,53441.69,N,2023,11,Q4
PO-09610,2023-01-02,2023-01-07,2023-03-03,Office Supplies,Office Supplies - Item 663,DeskPro Supplies,Marketing,48,114.21,5482.08,Y,2023,1,Q1
PO-09611,2024-03-30,2024-04-12,2024-05-15,Raw Materials,Raw Materials - Item 536,SteelCore Industries,Operations,49,3396.73,166439.77,Y,2024,3,Q1
PO-09612,2024-01-10,2024-01-22,2024-02-13,IT & Software,IT & Software - Item 484,NetSecure Pro,Finance,9,1961.4,17652.6,Y,2024,1,Q1
PO-09613,2023-09-29,2023-10-08,2023-11-24,Logistics,Logistics - Item 967,ToolMaster Supply,Finance,37,4901.72,181363.64,Y,2023,9,Q3
PO-09614,2024-03-27,2024-04-10,2024-05-16,Office Supplies,Office Supplies - Item 689,DeskPro Supplies,Operations,12,76.57,918.84,Y,2024,3,Q1
PO-09615,2023-08-21,2023-08-27,2023-09-22,Logistics,Logistics - Item 775,HRPro Consultants,Finance,2,4297.59,8595.18,Y,2023,8,Q3
PO-09616,2023-07-22,2023-08-10,2023-09-15,Marketing,Marketing - Item 949,CreativeWorks Inc,Sales,32,8894.99,284639.68,Y,2023,7,Q3
PO-09617,2023-03-26,2023-04-02,2023-05-03,IT & Software,IT & Software - Item 169,CloudTech Systems,IT,24,2412.12,57890.88,Y,2023,3,Q1
PO-09618,2024-01-30,2024-02-16,2024-02-15,Logistics,Logistics - Item 410,FreightMaster Inc,R&D,12,4059.37,48712.44,Y,2024,1,Q1
PO-09619,2023-08-25,2023-09-07,2023-10-10,IT & Software,IT & Software - Item 157,DataCore Solutions,Operations,28,9091.75,254569.0,Y,2023,8,Q3
PO-09620,2023-09-15,2023-10-04,2023-11-10,Raw Materials,Raw Materials - Item 892,GlobalMat Corp,Finance,30,588.58,17657.4,Y,2023,9,Q3
PO-09621,2024-04-22,2024-04-30,2024-05-23,Raw Materials,Raw Materials - Item 283,PrimeChem Solutions,Operations,38,1082.53,41136.14,Y,2024,4,Q2
PO-09622,2024-02-19,2024-02-29,2024-03-12,Marketing,Marketing - Item 829,MediaEdge Solutions,R&D,16,10362.37,165797.92,N,2024,2,Q1
PO-09623,2024-06-28,2024-07-12,2024-08-03,IT & Software,IT & Software - Item 556,SoftEdge Inc,Operations,32,5164.66,165269.12,Y,2024,6,Q2
PO-09624,2023-07-30,2023-08-08,2023-09-14,Logistics,Logistics - Item 334,SwiftLogistics Group,Marketing,14,3398.0,47572.0,N,2023,7,Q3
PO-09625,2023-03-22,2023-04-05,2023-04-09,IT & Software,IT & Software - Item 594,CloudTech Systems,Operations,44,10632.74,467840.56,Y,2023,3,Q1
PO-09626,2023-08-16,2023-08-26,2023-09-20,IT & Software,IT & Software - Item 493,CloudTech Systems,Operations,5,8587.83,42939.15,Y,2023,8,Q3
PO-09627,2023-07-26,2023-08-15,2023-08-30,Logistics,Logistics - Item 144,SwiftLogistics Group,Finance,13,4389.63,57065.19,N,2023,7,Q3
PO-09628,2023-07-09,2023-07-20,2023-08-08,IT & Software,IT & Software - Item 600,DataCore Solutions,Operations,9,4596.15,41365.35,Y,2023,7,Q3
PO-09629,2023-08-27,2023-09-09,2023-09-27,IT & Software,IT & Software - Item 458,CloudTech Systems,Operations,2,3949.6,7899.2,Y,2023,8,Q3
PO-09630,2024-04-01,2024-04-08,2024-05-24,MRO,MRO - Item 553,FastTrack MRO,Marketing,11,642.27,7064.97,Y,2024,4,Q2
PO-09631,2023-09-02,2023-09-15,2023-10-10,Marketing,Marketing - Item 674,BrandBoost Agency,Marketing,19,13668.44,259700.36,Y,2023,9,Q3
PO-09632,2023-06-18,2023-06-30,2023-08-13,Professional Services,Professional Services - Item 553,FinanceWise Advisory,Supply Chain,28,12458.97,348851.16,Y,2023,6,Q2
PO-09633,2023-11-16,2023-11-25,2024-01-07,Facilities,Facilities - Item 906,BuildRight Maintenance,Marketing,46,358.5,16491.0,N,2023,11,Q4
PO-09634,2023-05-25,2023-06-08,2023-06-30,Logistics,Logistics - Item 774,CrossBorder Express,IT,27,6758.34,182475.18,Y,2023,5,Q2
PO-09635,2023-01-08,2023-01-15,2023-02-21,MRO,MRO - Item 821,FastTrack MRO,Sales,50,252.75,12637.5,N,2023,1,Q1
PO-09636,2023-10-08,2023-10-15,2023-11-13,Marketing,Marketing - Item 287,BrandBoost Agency,Operations,18,5053.19,90957.42,N,2023,10,Q4
PO-09637,2024-06-14,2024-06-29,2024-07-05,Logistics,Logistics - Item 536,CrossBorder Express,Finance,39,5805.09,226398.51,Y,2024,6,Q2
PO-09638,2023-03-31,2023-04-13,2023-05-04,MRO,MRO - Item 393,MechSupply Ltd,R&D,7,1063.62,7445.34,Y,2023,3,Q1
PO-09639,2023-08-27,2023-09-05,2023-10-02,MRO,MRO - Item 916,MechSupply Ltd,Finance,43,626.64,26945.52,Y,2023,8,Q3
