PO_ID,PO_Date,Invoice_Date,Payment_Date,Category,Item_Description,Supplier_Name,Business_Unit,Quantity,Unit_Price,Total_Cost,Contract_Flag,PO_Year,PO_Month,PO_Quarter,Payment_Cycle_Days,Is_Maverick,Year_Month,Calculated_Cost,Cost_Discrepancy
PO-08450,2024-01-10,2024-01-25,2024-02-20,Facilities,Facilities - Item 302,Officeworld Ltd,Operations,3,1696.16,5088.48,Y,2024,1,Q1,41,0,2024-01,5088.4800000000005,9.094947017729282e-13
PO-08451,2024-05-02,2024-05-12,2024-05-30,Logistics,Logistics - Item 825,Freightmaster Inc,Operations,3,3267.3,9801.9,Y,2024,5,Q2,28,0,2024-05,9801.900000000001,1.8189894035458565e-12
PO-08452,2024-05-30,2024-06-15,2024-07-22,Facilities,Facilities - Item 360,Facilitech Corp,IT,44,2477.32,109002.08,N,2024,5,Q2,53,1,2024-05,109002.08,0.0
PO-08453,2023-01-17,2023-02-02,2023-02-06,Logistics,Logistics - Item 257,Crossborder Express,HR,39,5439.22,212129.58,Y,2023,1,Q1,20,0,2023-01,212129.58000000002,2.9103830456733704e-11
PO-08454,2023-08-31,2023-09-14,2023-09-15,Logistics,Logistics - Item 761,Aircargo Solutions,Sales,7,2463.67,17245.69,N,2023,8,Q3,15,1,2023-08,17245.690000000002,3.637978807091713e-12
PO-08455,2024-02-03,2024-02-22,2024-03-16,Logistics,Logistics - Item 176,Freightmaster Inc,Supply Chain,12,374.03,4488.36,Y,2024,2,Q1,42,0,2024-02,4488.36,0.0
PO-08456,2023-11-25,2023-12-01,2023-12-31,MRO,MRO - Item 453,Industrial Direct,Finance,25,672.3,16807.5,Y,2023,11,Q4,36,0,2023-11,16807.5,0.0
PO-08457,2024-03-23,2024-04-01,2024-05-16,Raw Materials,Raw Materials - Item 677,Steelcore Industries,IT,31,1941.6,60189.6,Y,2024,3,Q1,54,0,2024-03,60189.6,0.0
PO-08458,2023-01-12,2023-01-22,2023-02-03,Logistics,Logistics - Item 771,Swiftlogistics Group,Finance,28,1524.26,42679.28,N,2023,1,Q1,22,1,2023-01,42679.28,0.0
PO-08459,2023-06-21,2023-07-10,2023-07-17,Raw Materials,Raw Materials - Item 571,Primechem Solutions,Marketing,39,3745.76,146084.64,Y,2023,6,Q2,26,0,2023-06,146084.64,0.0
PO-08460,2023-04-25,2023-05-11,2023-05-25,Facilities,Facilities - Item 468,Buildright Maintenance,Operations,31,1566.63,48565.53,Y,2023,4,Q2,30,0,2023-04,48565.530000000006,7.275957614183426e-12
PO-08461,2023-03-21,2023-04-02,2023-04-07,Raw Materials,Raw Materials - Item 615,Alphametals Ltd,HR,6,3528.19,21169.14,Y,2023,3,Q1,17,0,2023-03,21169.14,0.0
PO-08462,2023-03-05,2023-03-21,2023-05-01,IT & Software,IT & Software - Item 352,Netsecure Pro,HR,33,3953.91,130479.03,N,2023,3,Q1,57,1,2023-03,130479.03,0.0
PO-08463,2024-05-28,2024-06-15,2024-07-22,Professional Services,Professional Services - Item 346,Apex Consulting Group,Operations,25,6633.75,165843.75,Y,2024,5,Q2,55,0,2024-05,165843.75,0.0
PO-08464,2024-03-07,2024-03-16,2024-04-08,Office Supplies,Office Supplies - Item 244,Deskpro Supplies,Operations,42,300.73,12630.66,Y,2024,3,Q1,32,0,2024-03,12630.66,0.0
PO-08465,2023-08-22,2023-08-28,2023-10-09,Raw Materials,Raw Materials - Item 974,Eastcoast Polymers,HR,12,939.81,11277.72,Y,2023,8,Q3,48,0,2023-08,11277.72,0.0
PO-08466,2023-07-14,2023-07-29,2023-08-16,Professional Services,Professional Services - Item 497,Apex Consulting Group,IT,12,5052.61,60631.32,Y,2023,7,Q3,33,0,2023-07,60631.31999999999,7.275957614183426e-12
PO-08467,2023-04-03,2023-04-09,2023-04-27,Logistics,Logistics - Item 901,Crossborder Express,Sales,47,3227.2,151678.4,Y,2023,4,Q2,24,0,2023-04,151678.4,0.0
PO-08468,2024-03-12,2024-03-25,2024-04-17,Professional Services,Professional Services - Item 956,Apex Consulting Group,Marketing,26,1546.15,40199.9,Y,2024,3,Q1,36,0,2024-03,40199.9,0.0
PO-08469,2023-12-20,2024-01-04,2024-01-05,MRO,MRO - Item 909,Fasttrack Mro,Operations,47,828.82,38954.54,N,2023,12,Q4,16,1,2023-12,38954.54,0.0
PO-08470,2023-09-10,2023-09-29,2023-11-04,Raw Materials,Raw Materials - Item 253,Primechem Solutions,Sales,28,3060.03,85680.84,N,2023,9,Q3,55,1,2023-09,85680.84000000001,1.4551915228366852e-11
PO-08471,2023-08-04,2023-08-12,2023-09-10,Raw Materials,Raw Materials - Item 996,Alphametals Ltd,Sales,13,485.72,6314.36,N,2023,8,Q3,37,1,2023-08,6314.360000000001,9.094947017729282e-13
PO-08472,2023-05-20,2023-05-27,2023-06-15,Raw Materials,Raw Materials - Item 638,Northstar Composites,IT,35,665.3,23285.5,Y,2023,5,Q2,26,0,2023-05,23285.5,0.0
PO-08473,2023-05-02,2023-05-21,2023-06-09,MRO,MRO - Item 388,Proparts Inc,IT,49,1093.09,53561.41,Y,2023,5,Q2,38,0,2023-05,53561.409999999996,7.275957614183426e-12
PO-08474,2024-02-12,2024-02-29,2024-02-27,Facilities,Facilities - Item 492,Buildright Maintenance,Supply Chain,17,2848.66,48427.22,N,2024,2,Q1,15,1,2024-02,48427.22,0.0
PO-08475,2023-07-18,2023-07-30,2023-08-23,Raw Materials,Raw Materials - Item 517,Primechem Solutions,R&D,43,2087.48,89761.64,N,2023,7,Q3,36,1,2023-07,89761.64,0.0
PO-08476,2023-05-05,2023-05-22,2023-06-11,Marketing,Marketing - Item 793,Brandboost Agency,HR,29,1588.48,46065.92,Y,2023,5,Q2,37,0,2023-05,46065.92,0.0
PO-08477,2023-01-30,2023-02-05,2023-03-30,Facilities,Facilities - Item 943,Buildright Maintenance,Marketing,8,2736.2,21889.6,Y,2023,1,Q1,59,0,2023-01,21889.6,0.0
PO-08478,2024-04-23,2024-04-30,2024-06-20,Facilities,Facilities - Item 677,Cleanpro Services,IT,37,1368.65,50640.05,Y,2024,4,Q2,58,0,2024-04,50640.05,0.0
PO-08479,2023-01-01,2023-01-17,2023-02-17,Professional Services,Professional Services - Item 584,Legaledge Associates,Sales,34,4230.93,143851.62,Y,2023,1,Q1,47,0,2023-01,143851.62,0.0
PO-08480,2023-01-29,2023-02-07,2023-03-03,Marketing,Marketing - Item 924,Mediaedge Solutions,Supply Chain,29,9854.84,285790.36,Y,2023,1,Q1,33,0,2023-01,285790.36,0.0
PO-08481,2023-12-27,2024-01-04,2024-01-29,IT & Software,IT & Software - Item 155,Datacore Solutions,IT,50,4132.16,206608.0,Y,2023,12,Q4,33,0,2023-12,206608.0,0.0
PO-08482,2024-04-23,2024-04-30,2024-05-09,Professional Services,Professional Services - Item 628,Apex Consulting Group,Supply Chain,2,14180.9,28361.8,Y,2024,4,Q2,16,0,2024-04,28361.8,0.0
PO-08483,2023-10-14,2023-10-25,2023-11-20,Raw Materials,Raw Materials - Item 810,Globalmat Corp,Finance,24,2975.41,71409.84,Y,2023,10,Q4,37,0,2023-10,71409.84,0.0
PO-08484,2024-03-05,2024-03-15,2024-04-21,Professional Services,Professional Services - Item 731,Hrpro Consultants,Finance,32,19068.39,610188.48,Y,2024,3,Q1,47,0,2024-03,610188.48,0.0
PO-08485,2023-10-24,2023-11-02,2023-12-07,Logistics,Logistics - Item 373,Swiftlogistics Group,Marketing,19,1709.17,32474.23,N,2023,10,Q4,44,1,2023-10,32474.230000000003,3.637978807091713e-12
PO-08486,2023-08-07,2023-08-17,2023-08-27,Logistics,Logistics - Item 697,Swiftlogistics Group,Operations,27,8185.08,220997.16,Y,2023,8,Q3,20,0,2023-08,220997.16,0.0
PO-08487,2023-01-05,2023-01-20,2023-03-05,Raw Materials,Raw Materials - Item 809,Alphametals Ltd,Marketing,20,261.38,5227.6,Y,2023,1,Q1,59,0,2023-01,5227.6,0.0
PO-08488,2023-03-02,2023-03-10,2023-04-30,Raw Materials,Raw Materials - Item 609,Globalmat Corp,Operations,17,4642.32,78919.44,Y,2023,3,Q1,59,0,2023-03,78919.44,0.0
PO-08489,2023-09-12,2023-09-29,2023-11-10,Professional Services,Professional Services - Item 583,Strategyfirst Partners,Operations,19,20009.56,380181.64,Y,2023,9,Q3,59,0,2023-09,380181.64,0.0
PO-08490,2023-06-17,2023-06-24,2023-08-15,Facilities,Facilities - Item 562,Cleanpro Services,Operations,2,893.17,1786.34,Y,2023,6,Q2,59,0,2023-06,1786.34,0.0
PO-08491,2023-11-09,2023-11-23,2023-11-29,IT & Software,IT & Software - Item 842,Softedge Inc,IT,47,10518.22,494356.34,Y,2023,11,Q4,20,0,2023-11,494356.33999999997,5.820766091346741e-11
PO-08492,2023-01-11,2023-01-26,2023-02-08,Raw Materials,Raw Materials - Item 481,Eastcoast Polymers,Supply Chain,14,3019.33,42270.62,N,2023,1,Q1,28,1,2023-01,42270.619999999995,7.275957614183426e-12
PO-08493,2024-03-26,2024-04-07,2024-05-08,Raw Materials,Raw Materials - Item 299,Primechem Solutions,Finance,21,1196.42,25124.82,Y,2024,3,Q1,43,0,2024-03,25124.82,0.0
PO-08494,2024-04-13,2024-04-30,2024-05-25,IT & Software,IT & Software - Item 473,Infracloud Ltd,Finance,9,9616.89,86552.01,Y,2024,4,Q2,42,0,2024-04,86552.01,0.0
PO-08495,2023-05-25,2023-06-07,2023-06-18,Logistics,Logistics - Item 322,Swiftlogistics Group,IT,7,2320.85,16245.95,N,2023,5,Q2,24,1,2023-05,16245.949999999999,1.8189894035458565e-12
PO-08496,2023-01-16,2023-01-23,2023-02-18,Professional Services,Professional Services - Item 823,Legaledge Associates,Sales,28,18043.17,505208.76,Y,2023,1,Q1,33,0,2023-01,505208.75999999995,5.820766091346741e-11
PO-08497,2023-07-12,2023-07-28,2023-08-05,Raw Materials,Raw Materials - Item 489,Northstar Composites,Supply Chain,5,408.73,2043.65,N,2023,7,Q3,24,1,2023-07,2043.65,0.0
PO-08498,2024-01-02,2024-01-08,2024-02-08,IT & Software,IT & Software - Item 949,Infracloud Ltd,Finance,34,9070.72,308404.48,Y,2024,1,Q1,37,0,2024-01,308404.48,0.0
PO-08499,2024-03-22,2024-04-10,2024-04-23,Professional Services,Professional Services - Item 804,Legaledge Associates,Operations,17,3569.9,60688.3,Y,2024,3,Q1,32,0,2024-03,60688.3,0.0
PO-08500,2024-03-04,2024-03-24,2024-04-29,MRO,MRO - Item 651,Fasttrack Mro,R&D,4,789.78,3159.12,Y,2024,3,Q1,56,0,2024-03,3159.12,0.0
PO-08501,2023-08-16,2023-08-25,2023-09-20,Office Supplies,Office Supplies - Item 404,Officeworld Ltd,IT,17,133.82,2274.94,Y,2023,8,Q3,35,0,2023-08,2274.94,0.0
PO-08502,2023-08-22,2023-09-11,2023-10-13,Marketing,Marketing - Item 871,Brandboost Agency,IT,36,3224.54,116083.44,N,2023,8,Q3,52,1,2023-08,116083.44,0.0
PO-08503,2023-01-09,2023-01-16,2023-02-15,Raw Materials,Raw Materials - Item 393,Steelcore Industries,R&D,8,3763.42,30107.36,Y,2023,1,Q1,37,0,2023-01,30107.36,0.0
PO-08504,2024-02-18,2024-03-05,2024-03-22,IT & Software,IT & Software - Item 556,Cloudtech Systems,IT,10,2952.14,29521.4,Y,2024,2,Q1,33,0,2024-02,29521.399999999998,3.637978807091713e-12
PO-08505,2024-03-21,2024-03-28,2024-04-24,Raw Materials,Raw Materials - Item 330,Steelcore Industries,R&D,19,1900.1,36101.9,Y,2024,3,Q1,34,0,2024-03,36101.9,0.0
PO-08506,2023-06-21,2023-07-08,2023-07-29,Logistics,Logistics - Item 379,Swiftlogistics Group,Supply Chain,16,1760.43,28166.88,Y,2023,6,Q2,38,0,2023-06,28166.88,0.0
PO-08507,2023-07-04,2023-07-16,2023-08-06,Logistics,Logistics - Item 940,Freightmaster Inc,Supply Chain,8,3055.14,24441.12,N,2023,7,Q3,33,1,2023-07,24441.12,0.0
PO-08508,2024-02-07,2024-02-27,2024-03-26,Logistics,Logistics - Item 394,Swiftlogistics Group,Operations,20,4210.48,84209.6,Y,2024,2,Q1,48,0,2024-02,84209.59999999999,1.4551915228366852e-11
PO-08509,2023-01-25,2023-02-10,2023-02-14,MRO,MRO - Item 444,Fasttrack Mro,IT,16,1226.23,19619.68,N,2023,1,Q1,20,1,2023-01,19619.68,0.0
PO-08510,2024-02-17,2024-02-27,2024-03-20,IT & Software,IT & Software - Item 286,Datacore Solutions,Marketing,24,1947.88,46749.12,N,2024,2,Q1,32,1,2024-02,46749.12,0.0
PO-08511,2023-02-11,2023-02-17,2023-04-12,Logistics,Logistics - Item 567,Swiftlogistics Group,Supply Chain,3,3905.24,11715.72,N,2023,2,Q1,60,1,2023-02,11715.72,0.0
PO-08512,2023-01-20,2023-02-06,2023-03-15,MRO,MRO - Item 936,Fasttrack Mro,Marketing,28,1152.62,32273.36,Y,2023,1,Q1,54,0,2023-01,32273.359999999997,3.637978807091713e-12
PO-08513,2023-02-12,2023-02-24,2023-03-01,Logistics,Logistics - Item 225,Crossborder Express,Sales,20,4871.47,97429.4,Y,2023,2,Q1,17,0,2023-02,97429.40000000001,1.4551915228366852e-11
PO-08514,2023-11-19,2023-11-29,2023-12-07,MRO,MRO - Item 927,Fasttrack Mro,Operations,37,1260.03,46621.11,Y,2023,11,Q4,18,0,2023-11,46621.11,0.0
PO-08515,2023-06-14,2023-06-24,2023-07-04,Raw Materials,Raw Materials - Item 106,Globalmat Corp,Sales,13,3272.39,42541.07,Y,2023,6,Q2,20,0,2023-06,42541.07,0.0
PO-08516,2023-05-10,2023-05-17,2023-06-24,MRO,MRO - Item 694,Safeguard Equipment,Operations,15,580.25,8703.75,N,2023,5,Q2,45,1,2023-05,8703.75,0.0
PO-08517,2023-08-29,2023-09-10,2023-10-02,Raw Materials,Raw Materials - Item 636,Steelcore Industries,IT,21,3693.83,77570.43,Y,2023,8,Q3,34,0,2023-08,77570.43,0.0
PO-08518,2024-01-07,2024-01-21,2024-01-23,Professional Services,Professional Services - Item 351,Legaledge Associates,Finance,9,14947.24,134525.16,N,2024,1,Q1,16,1,2024-01,134525.16,0.0
PO-08519,2023-04-17,2023-04-28,2023-06-10,Logistics,Logistics - Item 621,Swiftlogistics Group,Supply Chain,49,6801.28,333262.72,Y,2023,4,Q2,54,0,2023-04,333262.72,0.0
PO-08520,2024-04-27,2024-05-08,2024-06-05,Logistics,Logistics - Item 473,Localfreight Co,Operations,24,3177.03,76248.72,Y,2024,4,Q2,39,0,2024-04,76248.72,0.0
PO-08521,2024-05-14,2024-06-03,2024-06-09,Raw Materials,Raw Materials - Item 764,Steelcore Industries,Operations,28,5555.72,155560.16,Y,2024,5,Q2,26,0,2024-05,155560.16,0.0
PO-08522,2023-12-09,2023-12-22,2024-01-31,Marketing,Marketing - Item 719,Creativeworks Inc,HR,48,1215.37,58337.76,Y,2023,12,Q4,53,0,2023-12,58337.759999999995,7.275957614183426e-12
PO-08523,2024-03-24,2024-03-31,2024-04-09,MRO,MRO - Item 609,Proparts Inc,Operations,30,1146.7,34401.0,Y,2024,3,Q1,16,0,2024-03,34401.0,0.0
PO-08524,2023-11-10,2023-11-29,2023-11-25,MRO,MRO - Item 802,Fasttrack Mro,Operations,46,72.3,3325.8,Y,2023,11,Q4,15,0,2023-11,3325.7999999999997,4.547473508864641e-13
PO-08525,2023-05-28,2023-06-04,2023-07-02,IT & Software,IT & Software - Item 914,Cloudtech Systems,Marketing,33,9855.75,325239.75,N,2023,5,Q2,35,1,2023-05,325239.75,0.0
PO-08526,2023-05-25,2023-06-01,2023-06-21,Professional Services,Professional Services - Item 288,Financewise Advisory,R&D,24,8377.79,201066.96,N,2023,5,Q2,27,1,2023-05,201066.96000000002,2.9103830456733704e-11
PO-08527,2023-05-03,2023-05-08,2023-06-11,Professional Services,Professional Services - Item 504,Legaledge Associates,Operations,38,4477.31,170137.78,Y,2023,5,Q2,39,0,2023-05,170137.78000000003,2.9103830456733704e-11
PO-08528,2023-06-07,2023-06-17,2023-07-18,Logistics,Logistics - Item 210,Swiftlogistics Group,Sales,22,5204.56,114500.32,Y,2023,6,Q2,41,0,2023-06,114500.32,0.0
PO-08529,2023-10-14,2023-11-03,2023-11-24,IT & Software,IT & Software - Item 446,Cloudtech Systems,Sales,5,8357.37,41786.85,Y,2023,10,Q4,41,0,2023-10,41786.850000000006,7.275957614183426e-12
PO-08530,2024-01-27,2024-02-08,2024-03-25,Marketing,Marketing - Item 306,Brandboost Agency,Operations,16,15138.2,242211.2,N,2024,1,Q1,58,1,2024-01,242211.2,0.0
PO-08531,2023-09-03,2023-09-23,2023-09-30,Professional Services,Professional Services - Item 349,Hrpro Consultants,R&D,2,19388.34,38776.68,Y,2023,9,Q3,27,0,2023-09,38776.68,0.0
PO-08532,2023-05-18,2023-06-05,2023-06-05,Facilities,Facilities - Item 610,Buildright Maintenance,Supply Chain,8,991.05,7928.4,Y,2023,5,Q2,18,0,2023-05,7928.4,0.0
PO-08533,2023-12-29,2024-01-12,2024-02-01,IT & Software,IT & Software - Item 854,Techbridge Corp,Marketing,3,2731.14,8193.42,Y,2023,12,Q4,34,0,2023-12,8193.42,0.0
PO-08534,2024-02-16,2024-02-26,2024-03-12,MRO,MRO - Item 584,Toolmaster Supply,HR,38,96.42,3663.96,N,2024,2,Q1,25,1,2024-02,3663.96,0.0
PO-08535,2023-06-14,2023-06-29,2023-07-22,Raw Materials,Raw Materials - Item 530,Primechem Solutions,R&D,6,884.28,5305.68,N,2023,6,Q2,38,1,2023-06,5305.68,0.0
PO-08536,2024-03-02,2024-03-07,2024-04-09,MRO,MRO - Item 780,Industrial Direct,Sales,1,772.88,772.88,Y,2024,3,Q1,38,0,2024-03,772.88,0.0
PO-08537,2024-06-11,2024-06-22,2024-08-02,Raw Materials,Raw Materials - Item 789,Primechem Solutions,Finance,12,1180.64,14167.68,Y,2024,6,Q2,52,0,2024-06,14167.68,0.0
PO-08538,2023-05-16,2023-05-23,2023-06-01,Raw Materials,Raw Materials - Item 977,Primechem Solutions,HR,25,2018.37,50459.25,Y,2023,5,Q2,16,0,2023-05,50459.25,0.0
PO-08539,2023-02-02,2023-02-09,2023-03-28,Logistics,Logistics - Item 468,Lastmile Delivery,R&D,35,6410.16,224355.6,Y,2023,2,Q1,54,0,2023-02,224355.6,0.0
PO-08540,2024-04-27,2024-05-17,2024-05-18,IT & Software,IT & Software - Item 966,Techbridge Corp,Operations,21,10611.11,222833.31,Y,2024,4,Q2,21,0,2024-04,222833.31,0.0
PO-08541,2024-06-15,2024-07-02,2024-07-31,Marketing,Marketing - Item 420,Creativeworks Inc,Operations,25,10784.85,269621.25,Y,2024,6,Q2,46,0,2024-06,269621.25,0.0
PO-08542,2023-10-12,2023-10-22,2023-11-17,MRO,MRO - Item 585,Fasttrack Mro,IT,13,400.8,5210.4,Y,2023,10,Q4,36,0,2023-10,5210.400000000001,9.094947017729282e-13
PO-08543,2024-02-23,2024-03-04,2024-03-12,Logistics,Logistics - Item 930,Quickship Ltd,Finance,35,4038.51,141347.85,Y,2024,2,Q1,18,0,2024-02,141347.85,0.0
PO-08544,2023-02-24,2023-03-08,2023-04-11,Facilities,Facilities - Item 481,Cleanpro Services,HR,4,2055.22,8220.88,N,2023,2,Q1,46,1,2023-02,8220.88,0.0
PO-08545,2024-03-17,2024-03-23,2024-04-22,Logistics,Logistics - Item 965,Localfreight Co,Marketing,34,4412.39,150021.26,Y,2024,3,Q1,36,0,2024-03,150021.26,0.0
PO-08546,2023-07-17,2023-07-23,2023-08-03,Raw Materials,Raw Materials - Item 120,Primechem Solutions,IT,11,2757.94,30337.34,Y,2023,7,Q3,17,0,2023-07,30337.34,0.0
PO-08547,2023-06-03,2023-06-17,2023-08-01,Logistics,Logistics - Item 356,Portlink Services,Supply Chain,41,4600.32,188613.12,N,2023,6,Q2,59,1,2023-06,188613.12,0.0
PO-08548,2023-04-04,2023-04-13,2023-04-27,MRO,MRO - Item 944,Industrial Direct,IT,50,1152.67,57633.5,Y,2023,4,Q2,23,0,2023-04,57633.5,0.0
PO-08549,2024-06-05,2024-06-18,2024-07-20,IT & Software,IT & Software - Item 849,Softedge Inc,R&D,3,10625.66,31876.98,N,2024,6,Q2,45,1,2024-06,31876.98,0.0
PO-08550,2023-09-26,2023-10-07,2023-10-25,Raw Materials,Raw Materials - Item 908,Steelcore Industries,IT,16,2812.18,44994.88,N,2023,9,Q3,29,1,2023-09,44994.88,0.0
PO-08551,2024-01-30,2024-02-08,2024-02-28,Professional Services,Professional Services - Item 261,Strategyfirst Partners,Supply Chain,7,3661.07,25627.49,N,2024,1,Q1,29,1,2024-01,25627.49,0.0
PO-08552,2023-02-07,2023-02-25,2023-03-02,Raw Materials,Raw Materials - Item 962,Northstar Composites,IT,24,4025.0,96600.0,Y,2023,2,Q1,23,0,2023-02,96600.0,0.0
PO-08553,2024-03-12,2024-03-19,2024-04-06,Raw Materials,Raw Materials - Item 508,Primechem Solutions,R&D,3,2600.23,7800.69,Y,2024,3,Q1,25,0,2024-03,7800.6900000000005,9.094947017729282e-13
PO-08554,2023-01-26,2023-02-10,2023-03-08,Marketing,Marketing - Item 153,Mediaedge Solutions,Operations,42,12382.76,520075.92,N,2023,1,Q1,41,1,2023-01,520075.92,0.0
PO-08555,2023-02-07,2023-02-15,2023-03-22,MRO,MRO - Item 929,Precisionparts Co,Finance,13,1221.48,15879.24,Y,2023,2,Q1,43,0,2023-02,15879.24,0.0
PO-08556,2023-05-02,2023-05-19,2023-06-02,Raw Materials,Raw Materials - Item 661,Steelcore Industries,Finance,39,957.05,37324.95,Y,2023,5,Q2,31,0,2023-05,37324.95,0.0
PO-08557,2023-04-10,2023-04-30,2023-05-17,Logistics,Logistics - Item 906,Apex Consulting Group,IT,46,2075.77,95485.42,N,2023,4,Q2,37,1,2023-04,95485.42,0.0
PO-08558,2023-04-05,2023-04-13,2023-05-11,Professional Services,Professional Services - Item 575,Strategyfirst Partners,Operations,32,2641.41,84525.12,N,2023,4,Q2,36,1,2023-04,84525.12,0.0
PO-08559,2023-08-23,2023-09-09,2023-10-06,MRO,MRO - Item 761,Safeguard Equipment,Finance,19,1251.84,23784.96,N,2023,8,Q3,44,1,2023-08,23784.96,0.0
PO-08560,2023-07-14,2023-07-21,2023-09-04,Office Supplies,Office Supplies - Item 605,Officeworld Ltd,HR,28,36.03,1008.84,Y,2023,7,Q3,52,0,2023-07,1008.84,0.0
PO-08561,2024-02-10,2024-02-25,2024-03-23,MRO,MRO - Item 647,Toolmaster Supply,Operations,24,785.33,18847.92,Y,2024,2,Q1,42,0,2024-02,18847.920000000002,3.637978807091713e-12
PO-08562,2024-03-05,2024-03-18,2024-04-19,MRO,MRO - Item 303,Safeguard Equipment,IT,28,921.67,25806.76,Y,2024,3,Q1,45,0,2024-03,25806.76,0.0
PO-08563,2024-02-26,2024-03-09,2024-04-06,IT & Software,IT & Software - Item 444,Techbridge Corp,IT,24,3623.98,86975.52,Y,2024,2,Q1,40,0,2024-02,86975.52,0.0
PO-08564,2023-10-08,2023-10-19,2023-11-15,Professional Services,Professional Services - Item 863,Apex Consulting Group,Operations,16,21573.02,345168.32,Y,2023,10,Q4,38,0,2023-10,345168.32,0.0
PO-08565,2023-06-15,2023-07-05,2023-07-25,Professional Services,Professional Services - Item 331,Apex Consulting Group,Finance,28,11289.22,316098.16,N,2023,6,Q2,40,1,2023-06,316098.16,0.0
PO-08566,2023-01-17,2023-02-06,2023-02-13,Professional Services,Professional Services - Item 357,Strategyfirst Partners,Supply Chain,17,13896.57,236241.69,N,2023,1,Q1,27,1,2023-01,236241.69,0.0
PO-08567,2023-02-12,2023-02-24,2023-03-02,Professional Services,Professional Services - Item 746,Strategyfirst Partners,Supply Chain,18,14713.17,264837.06,N,2023,2,Q1,18,1,2023-02,264837.06,0.0
PO-08568,2024-01-04,2024-01-15,2024-02-03,Raw Materials,Raw Materials - Item 428,Eastcoast Polymers,Finance,35,4949.96,173248.6,Y,2024,1,Q1,30,0,2024-01,173248.6,0.0
PO-08569,2023-04-06,2023-04-24,2023-05-25,MRO,MRO - Item 833,Financewise Advisory,Operations,30,325.24,9757.2,Y,2023,4,Q2,49,0,2023-04,9757.2,0.0
PO-08570,2024-01-31,2024-02-12,2024-02-24,Logistics,Logistics - Item 890,Quickship Ltd,IT,13,1763.0,22919.0,Y,2024,1,Q1,24,0,2024-01,22919.0,0.0
PO-08571,2023-07-09,2023-07-18,2023-08-24,Office Supplies,Office Supplies - Item 328,Deskpro Supplies,IT,11,240.46,2645.06,N,2023,7,Q3,46,1,2023-07,2645.06,0.0
PO-08572,2023-06-13,2023-06-20,2023-07-05,Raw Materials,Raw Materials - Item 682,Primechem Solutions,Sales,22,3387.92,74534.24,Y,2023,6,Q2,22,0,2023-06,74534.24,0.0
PO-08573,2023-12-29,2024-01-06,2024-01-15,MRO,MRO - Item 526,Industrial Direct,Finance,39,680.64,26544.96,Y,2023,12,Q4,17,0,2023-12,26544.96,0.0
PO-08574,2023-06-28,2023-07-04,2023-08-04,Facilities,Facilities - Item 104,Creativeworks Inc,HR,4,1700.48,6801.92,Y,2023,6,Q2,37,0,2023-06,6801.92,0.0
PO-08575,2023-11-12,2023-11-21,2023-12-22,IT & Software,IT & Software - Item 266,Techbridge Corp,Sales,37,2933.85,108552.45,Y,2023,11,Q4,40,0,2023-11,108552.45,0.0
PO-08576,2023-06-18,2023-06-30,2023-07-22,Logistics,Logistics - Item 284,Swiftlogistics Group,Operations,28,4979.5,139426.0,Y,2023,6,Q2,34,0,2023-06,139426.0,0.0
PO-08577,2023-12-14,2023-12-19,2024-01-25,Raw Materials,Raw Materials - Item 585,Steelcore Industries,Operations,24,4514.28,108342.72,N,2023,12,Q4,42,1,2023-12,108342.72,0.0
PO-08578,2023-07-03,2023-07-21,2023-08-01,Logistics,Logistics - Item 530,Crossborder Express,Sales,15,675.94,10139.1,Y,2023,7,Q3,29,0,2023-07,10139.1,0.0
PO-08579,2023-11-08,2023-11-20,2023-12-23,Facilities,Facilities - Item 650,Facilitech Corp,IT,46,2742.27,126144.42,N,2023,11,Q4,45,1,2023-11,126144.42,0.0
PO-08580,2023-12-26,2024-01-03,2024-02-21,Logistics,Logistics - Item 760,Freightmaster Inc,R&D,11,2856.12,31417.32,Y,2023,12,Q4,57,0,2023-12,31417.32,0.0
PO-08581,2023-02-27,2023-03-13,2023-03-31,Office Supplies,Office Supplies - Item 366,Deskpro Supplies,Supply Chain,2,135.72,271.44,Y,2023,2,Q1,32,0,2023-02,271.44,0.0
PO-08582,2023-04-18,2023-05-08,2023-06-17,Facilities,Facilities - Item 749,Facilitech Corp,IT,22,281.44,6191.68,Y,2023,4,Q2,60,0,2023-04,6191.68,0.0
